step,sim_time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,action_0,action_1,action_2,action_3,action_4,action_5,root_pos_w_0,root_pos_w_1,root_pos_w_2,root_quat_w_0,root_quat_w_1,root_quat_w_2,root_quat_w_3,root_lin_vel_b_0,root_lin_vel_b_1,root_lin_vel_b_2,root_ang_vel_b_0,root_ang_vel_b_1,root_ang_vel_b_2,joint_pos_servo2,joint_pos_servo1,joint_pos_servo4,joint_pos_servo3,joint_pos_wheel1,joint_pos_wheel2,joint_vel_servo2,joint_vel_servo1,joint_vel_servo4,joint_vel_servo3,joint_vel_wheel1,joint_vel_wheel2,applied_torque_0,applied_torque_1,applied_torque_2,applied_torque_3,applied_torque_4,applied_torque_5
20,0.42,-0.03278383985161781,-0.03938129171729088,0.0016029851976782084,0.15238834917545319,-0.7605271935462952,-0.006286682095378637,-0.07645866274833679,0.0029175772797316313,-0.9970684051513672,0.0,0.0,0.0,0.27000001072883606,0.0,0.26837512850761414,-0.0029261470772325993,0.21333086490631104,0.17483246326446533,0.031501173973083496,0.03440427780151367,0.10657928138971329,0.6065488457679749,-1.4016647338867188,-1.4528250694274902,-0.07714613527059555,-0.3613840639591217,7.900407791137695,8.826546669006348,-0.037011995911598206,0.01176416128873825,-0.07848050445318222,0.03209239989519119,0.9757711887359619,1.0881993770599365,-0.021396368741989136,0.026623405516147614,-0.051690779626369476,0.039891719818115234,0.7552987933158875,0.8086694478988647,0.02632806822657585,0.0007559925434179604,0.26823484897613525,-0.00017797555483411998,-0.04541162773966789,-0.003958525601774454,0.9989604353904724,-0.006726101506501436,-0.03532138839364052,-0.009886225685477257,0.13612908124923706,-0.4749985933303833,-0.00916062667965889,1.089638590812683,-1.8693506717681885,1.0510300397872925,-1.8718302249908447,0.2473776489496231,0.7612934708595276,-1.1542445421218872,-0.020386774092912674,-1.1178992986679077,-0.2677224278450012,6.12705659866333,6.588712215423584,-0.06610751152038574,-0.22038030624389648,-0.0639830082654953,0.6567641496658325,-0.6876697540283203,-0.9028491973876953
21,0.44,-0.006726101506501436,-0.03532138839364052,-0.009886225685477257,0.13612908124923706,-0.4749985933303833,-0.00916062667965889,-0.09073024988174438,-3.945111529901624e-06,-0.9958752393722534,0.0,0.0,0.0,0.27000001072883606,0.0,0.26823484897613525,3.96145878767129e-06,0.18963861465454102,0.1510300636291504,0.030649304389953613,0.028169751167297363,0.2473776489496231,0.7612934708595276,-1.1542445421218872,-1.1178992986679077,-0.020386774092912674,-0.2677224278450012,6.12705659866333,6.588712215423584,-0.021396368741989136,0.026623405516147614,-0.051690779626369476,0.039891719818115234,0.7552987933158875,0.8086694478988647,-0.005097284913063049,0.046621814370155334,-0.02571064978837967,0.056929100304841995,0.5901442170143127,0.6015632152557373,0.026227859780192375,0.0006983093917369843,0.26814478635787964,-8.623828762210906e-05,-0.05039646849036217,-0.003929151687771082,0.9987215399742126,0.008144311606884003,0.009083910845220089,-0.0055891843512654305,-0.038866836577653885,-0.3379230499267578,-0.030369335785508156,1.0722335577011108,-1.8716180324554443,1.03163480758667,-1.8729740381240845,0.35735371708869934,0.8759406208992004,-0.7995846271514893,-0.12511701881885529,-0.9580122828483582,0.03718717023730278,4.818948268890381,4.87478494644165,-0.27489328384399414,0.07012200355529785,0.4321342706680298,0.3524320721626282,-0.5828676223754883,-0.623199462890625
22,0.46,0.008144311606884003,0.009083910845220089,-0.0055891843512654305,-0.038866836577653885,-0.3379230499267578,-0.030369335785508156,-0.10066475719213486,-0.00022377468121703714,-0.9949203133583069,0.0,0.0,0.0,0.27000001072883606,0.0,0.26814478635787964,0.00022491718118544668,0.17223358154296875,0.13163483142852783,0.028381943702697754,0.027025938034057617,0.35735371708869934,0.8759406208992004,-0.7995846271514893,-0.9580122828483582,-0.12511701881885529,0.03718717023730278,4.818948268890381,4.87478494644165,-0.005097284913063049,0.046621814370155334,-0.02571064978837967,0.056929100304841995,0.5901442170143127,0.6015632152557373,0.011543191969394684,0.058552756905555725,-0.004099711775779724,0.06460270285606384,0.4477953612804413,0.42858782410621643,0.026376157999038696,0.0007496338221244514,0.2680756151676178,-0.00019747416081372648,-0.054041363298892975,-0.003907422069460154,0.9985310435295105,0.016268715262413025,0.0008776047034189105,-0.003223082050681114,-0.004761906806379557,-0.22577378153800964,-0.012063293717801571,1.058897614479065,-1.8728675842285156,1.0174894332885742,-1.872458577156067,0.44251906871795654,0.9600387215614319,-0.653374969959259,-0.025181159377098083,-0.6579320430755615,0.032429128885269165,3.6647772789001465,3.4987294673919678,-0.19302237033843994,0.008048415184020996,0.4441879987716675,0.4263044595718384,-0.5003151893615723,-0.5614771842956543
23,0.48,0.016268715262413025,0.0008776047034189105,-0.003223082050681114,-0.004761906806379557,-0.22577378153800964,-0.012063293717801571,-0.10792549699544907,-2.7956673875451088e-05,-0.9941589832305908,0.0,0.0,0.0,0.27000001072883606,0.0,0.2680756151676178,2.812093407555949e-05,0.15889763832092285,0.11748945713043213,0.027132391929626465,0.027541399002075195,0.44251906871795654,0.9600387215614319,-0.653374969959259,-0.6579320430755615,-0.025181159377098083,0.032429128885269165,3.6647772789001465,3.4987294673919678,0.011543191969394684,0.058552756905555725,-0.004099711775779724,0.06460270285606384,0.4477953612804413,0.42858782410621643,0.024474017322063446,0.06774698197841644,0.01587677001953125,0.0740111768245697,0.31807491183280945,0.28141674399375916,0.026638532057404518,0.000752116902731359,0.2680938243865967,-0.00021592497068922967,-0.05660126730799675,-0.0039032672066241503,0.9983891248703003,0.01928229257464409,0.000677324365824461,0.001170856412500143,-0.004039025865495205,-0.13570646941661835,-0.012892631813883781,1.0485728979110718,-1.8726319074630737,1.0079524517059326,-1.871325135231018,0.5057690739631653,1.018439769744873,-0.49680912494659424,0.03416426479816437,-0.4485403299331665,0.070550836622715,2.6249048709869385,2.316478729248047,-0.1917298436164856,0.018462002277374268,0.4668462872505188,0.4460732340812683,-0.47327089309692383,-0.4861135482788086
24,0.5,0.01928229257464409,0.000677324365824461,0.001170856412500143,-0.004039025865495205,-0.13570646941661835,-0.012892631813883781,-0.1130218654870987,-1.0705465683713555e-05,-0.9935921430587769,0.0,0.0,0.0,0.27000001072883606,0.0,0.2680938243865967,1.077449087460991e-05,0.1485729217529297,0.10795247554779053,0.02736806869506836,0.028674840927124023,0.5057690739631653,1.018439769744873,-0.49680912494659424,-0.4485403299331665,0.03416426479816437,0.070550836622715,2.6249048709869385,2.316478729248047,0.024474017322063446,0.06774698197841644,0.01587677001953125,0.0740111768245697,0.31807491183280945,0.28141674399375916,0.038365818560123444,0.07417939603328705,0.03454086184501648,0.07945042848587036,0.19932493567466736,0.1519678235054016,0.026930220425128937,0.0007501031504943967,0.2681899070739746,-0.00022290967172011733,-0.05827616900205612,-0.003900048788636923,0.9982928037643433,0.018837621435523033,0.0004052897565998137,0.005055959336459637,-0.002661270322278142,-0.058650340884923935,-0.010526066645979881,1.041225790977478,-1.8715299367904663,1.0023027658462524,-1.8697724342346191,0.5490496754646301,1.0546339750289917,-0.35175108909606934,0.0716647207736969,-0.2637392580509186,0.08770051598548889,1.6718122959136963,1.2785300016403198,-0.17469018697738647,0.0071627795696258545,0.4648607671260834,0.46880900859832764,-0.44288063049316406,-0.4386405944824219
25,0.52,0.018837621435523033,0.0004052897565998137,0.005055959336459637,-0.002661270322278142,-0.058650340884923935,-0.010526066645979881,-0.11635509878396988,-9.501556633040309e-06,-0.9932074546813965,0.0,0.0,0.0,0.27000001072883606,0.0,0.2681899070739746,9.56654275796609e-06,0.14122581481933594,0.10230278968811035,0.02847003936767578,0.03022754192352295,0.5490496754646301,1.0546339750289917,-0.35175108909606934,-0.2637392580509186,0.0716647207736969,0.08770051598548889,1.6718122959136963,1.2785300016403198,0.038365818560123444,0.07417939603328705,0.03454086184501648,0.07945042848587036,0.19932493567466736,0.1519678235054016,0.05285566300153732,0.0790519192814827,0.052646927535533905,0.08310557901859283,0.08788859099149704,0.03439848870038986,0.027193766087293625,0.0007480220519937575,0.26835161447525024,-0.0002263060596305877,-0.05919288471341133,-0.0038956995122134686,0.9982388615608215,0.016175322234630585,0.0006870959186926484,0.008538730442523956,-0.0035953372716903687,0.010589526034891605,-0.009974794462323189,1.0367103815078735,-1.8698959350585938,1.000058650970459,-1.8680148124694824,0.5738515257835388,1.071014642715454,-0.21272504329681396,0.0937858298420906,-0.1030193418264389,0.09719022363424301,0.7781009078025818,0.336018443107605,-0.16359683871269226,-0.0056128352880477905,0.46560847759246826,0.48857516050338745,-0.4224069118499756,-0.4081880450248718
26,0.54,0.016175322234630585,0.0006870959186926484,0.008538730442523956,-0.0035953372716903687,0.010589526034891605,-0.009974794462323189,-0.11817903816699982,-9.380397386848927e-06,-0.9929919838905334,0.0,0.0,0.0,0.27000001072883606,0.0,0.26835161447525024,9.44658495427575e-06,0.13671040534973145,0.1000586748123169,0.03010404109954834,0.03198516368865967,0.5738515257835388,1.071014642715454,-0.21272504329681396,-0.1030193418264389,0.0937858298420906,0.09719022363424301,0.7781009078025818,0.336018443107605,0.05285566300153732,0.0790519192814827,0.052646927535533905,0.08310557901859283,0.08788859099149704,0.03439848870038986,0.06780506670475006,0.08384143561124802,0.07004882395267487,0.08638729155063629,-0.019684741273522377,-0.07568804174661636,0.02739434316754341,0.000747119658626616,0.26857879757881165,-0.00022835723939351737,-0.059415943920612335,-0.0038952515460550785,0.9982256293296814,0.012312124483287334,0.0007284616585820913,0.012133938260376453,-0.003776577999815345,0.07737001031637192,-0.00998512003570795,1.0348385572433472,-1.8678311109542847,1.000789761543274,-1.8660755157470703,0.5810767412185669,1.0691560506820679,-0.08324076980352402,0.11336065083742142,0.03797062113881111,0.10675022751092911,-0.08417712897062302,-0.5459656715393066,-0.1589752435684204,-0.01628759503364563,0.46669241786003113,0.49501824378967285,-0.40918755531311035,-0.38894230127334595
27,0.56,0.012312124483287334,0.0007284616585820913,0.012133938260376453,-0.003776577999815345,0.07737001031637192,-0.00998512003570795,-0.11862281709909439,-6.975984433665872e-06,-0.9929391741752625,0.0,0.0,0.0,0.27000001072883606,0.0,0.26857879757881165,7.0256028266157955e-06,0.13483858108520508,0.10078978538513184,0.03216886520385742,0.03392446041107178,0.5810767412185669,1.0691560506820679,-0.08324076980352402,0.03797062113881111,0.11336065083742142,0.10675022751092911,-0.08417712897062302,-0.5459656715393066,0.06780506670475006,0.08384143561124802,0.07004882395267487,0.08638729155063629,-0.019684741273522377,-0.07568804174661636,0.08305449038743973,0.08921976387500763,0.08730696141719818,0.08987851440906525,-0.1259355992078781,-0.18208909034729004,0.027518510818481445,0.0007468851981684566,0.2688731849193573,-0.0002279688196722418,-0.058953914791345596,-0.003895388450473547,0.9982530474662781,0.008182898163795471,0.0006477328133769333,0.01579376868903637,-0.0035236403346061707,0.14687100052833557,-0.010472778230905533,1.0354416370391846,-1.8653382062911987,1.004166603088379,-1.8638958930969238,0.571165144443512,1.0499546527862549,0.037841856479644775,0.13407202064990997,0.16360482573509216,0.11955559253692627,-0.935350775718689,-1.3982943296432495,-0.15932545065879822,-0.026424169540405273,0.4690208435058594,0.4931981563568115,-0.4039771556854248,-0.3778812885284424
28,0.58,0.008182898163795471,0.0006477328133769333,0.01579376868903637,-0.0035236403346061707,0.14687100052833557,-0.010472778230905533,-0.1177036240696907,-4.155677743256092e-06,-0.9930486083030701,0.0,0.0,0.0,0.27000001072883606,0.0,0.2688731849193573,4.1847547436191235e-06,0.13544166088104248,0.10416662693023682,0.03466176986694336,0.03610408306121826,0.571165144443512,1.0499546527862549,0.037841856479644775,0.16360482573509216,0.13407202064990997,0.11955559253692627,-0.935350775718689,-1.3982943296432495,0.08305449038743973,0.08921976387500763,0.08730696141719818,0.08987851440906525,-0.1259355992078781,-0.18208909034729004,0.09742683917284012,0.09482459723949432,0.10419784486293793,0.09312468767166138,-0.22676533460617065,-0.28252100944519043,0.027565401047468185,0.0007461585337296128,0.26922351121902466,-0.00022245795116759837,-0.057736095041036606,-0.0038950166199356318,0.9983241558074951,0.0038124271668493748,0.0007788618677295744,0.018569085747003555,-0.004006745293736458,0.2207343429327011,-0.010550674982368946,1.038217544555664,-1.8624634742736816,1.0098050832748413,-1.8614740371704102,0.5446324944496155,1.0141276121139526,0.14325794577598572,0.15081283450126648,0.2711006700992584,0.13197700679302216,-1.7440637350082397,-2.205766201019287,-0.16432800889015198,-0.025424659252166748,0.47743821144104004,0.48835137486457825,-0.3865525722503662,-0.3558650016784668
29,0.6,0.0038124271668493748,0.0007788618677295744,0.018569085747003555,-0.004006745293736458,0.2207343429327011,-0.010550674982368946,-0.11528041213750839,-5.595822585746646e-06,-0.99333256483078,0.0,0.0,0.0,0.27000001072883606,0.0,0.26922351121902466,5.633379259961657e-06,0.13821756839752197,0.10980510711669922,0.03753650188446045,0.038525938987731934,0.5446324944496155,1.0141276121139526,0.14325794577598572,0.2711006700992584,0.15081283450126648,0.13197700679302216,-1.7440637350082397,-2.205766201019287,0.09742683917284012,0.09482459723949432,0.10419784486293793,0.09312468767166138,-0.22676533460617065,-0.28252100944519043,0.11051953583955765,0.1011708676815033,0.12041009962558746,0.09691444039344788,-0.31776466965675354,-0.373497873544693,0.02753245085477829,0.0007461606874130666,0.26961493492126465,-0.00021416466915979981,-0.05575651675462723,-0.00389175396412611,0.998436689376831,-0.0010174794588238,0.0008592651574872434,0.020478932186961174,-0.004115039482712746,0.28979191184043884,-0.008895106613636017,1.0428072214126587,-1.8592251539230347,1.0173115730285645,-1.858760118484497,0.5026558637619019,0.9628342986106873,0.22965307533740997,0.16723674535751343,0.36144641041755676,0.14656907320022583,-2.475534677505493,-2.940345287322998,-0.17433327436447144,-0.010326385498046875,0.49671393632888794,0.4799864590167999,-0.355069637298584,-0.3184633255004883
30,0.62,-0.0010174794588238,0.0008592651574872434,0.020478932186961174,-0.004115039482712746,0.28979191184043884,-0.008895106613636017,-0.11134037375450134,-6.321584805846214e-06,-0.9937819242477417,0.0,0.0,0.0,0.27000001072883606,0.0,0.26961493492126465,6.361126906995196e-06,0.1428072452545166,0.11731159687042236,0.04077482223510742,0.04123985767364502,0.5026558637619019,0.9628342986106873,0.22965307533740997,0.36144641041755676,0.16723674535751343,0.14656907320022583,-2.475534677505493,-2.940345287322998,0.11051953583955765,0.1011708676815033,0.12041009962558746,0.09691444039344788,-0.31776466965675354,-0.373497873544693,0.12248820066452026,0.10809864848852158,0.13573400676250458,0.10158059000968933,-0.39650753140449524,-0.45284825563430786,0.027412714436650276,0.0007453306461684406,0.2700306177139282,-0.00020006940758321434,-0.053098537027835846,-0.0038834461010992527,0.9985817074775696,-0.006296131759881973,0.001128000789321959,0.021497637033462524,-0.0051540592685341835,0.3476160168647766,-0.008979872800409794,1.048867106437683,-1.8556039333343506,1.0263484716415405,-1.8556880950927734,0.44696658849716187,0.8977214694023132,0.3010178208351135,0.1841367930173874,0.4342459738254547,0.164592444896698,-3.110136032104492,-3.5834920406341553,-0.18299520015716553,0.009507060050964355,0.5172146558761597,0.47197967767715454,-0.3153505325317383,-0.2714414596557617
31,0.64,-0.006296131759881973,0.001128000789321959,0.021497637033462524,-0.0051540592685341835,0.3476160168647766,-0.008979872800409794,-0.10604801028966904,-1.2839329428970814e-05,-0.9943609833717346,0.0,0.0,0.0,0.27000001072883606,0.0,0.2700306177139282,1.2912129932374228e-05,0.14886713027954102,0.12634849548339844,0.044396042823791504,0.04431188106536865,0.44696658849716187,0.8977214694023132,0.3010178208351135,0.4342459738254547,0.1841367930173874,0.164592444896698,-3.110136032104492,-3.5834920406341553,0.12248820066452026,0.10809864848852158,0.13573400676250458,0.10158059000968933,-0.39650753140449524,-0.45284825563430786,0.13374213874340057,0.11528175324201584,0.1499749720096588,0.10706013441085815,-0.46203920245170593,-0.5195157527923584,0.027200350537896156,0.0007470989366993308,0.27045074105262756,-0.00018745943089015782,-0.04989423602819443,-0.0038776658475399017,0.998746931552887,-0.011863679625093937,0.0015101617900654674,0.0216743815690279,-0.006964909844100475,0.39103102684020996,-0.01180314552038908,1.056133508682251,-1.8516101837158203,1.0366053581237793,-1.852196216583252,0.37957659363746643,0.8207147717475891,0.3600650727748871,0.20145967602729797,0.4916692078113556,0.183675616979599,-3.6408839225769043,-4.1251702308654785,-0.18340003490447998,0.02252483367919922,0.5350965261459351,0.47984766960144043,-0.26973819732666016,-0.22562026977539062
32,0.66,-0.011863679625093937,0.0015101617900654674,0.0216743815690279,-0.006964909844100475,0.39103102684020996,-0.01180314552038908,-0.09966488182544708,-1.2497272109612823e-05,-0.9950209856033325,0.0,0.0,0.0,0.27000001072883606,0.0,0.27045074105262756,1.2559811693790834e-05,0.1561335325241089,0.1366053819656372,0.04838979244232178,0.04780375957489014,0.37957659363746643,0.8207147717475891,0.3600650727748871,0.4916692078113556,0.20145967602729797,0.183675616979599,-3.6408839225769043,-4.1251702308654785,0.13374213874340057,0.11528175324201584,0.1499749720096588,0.10706013441085815,-0.46203920245170593,-0.5195157527923584,0.14403140544891357,0.12216004729270935,0.16274230182170868,0.11279532313346863,-0.5142316818237305,-0.5724930763244629,0.02689337357878685,0.0007481721113435924,0.27084994316101074,-0.0001708056515781209,-0.046256694942712784,-0.0038761121686547995,0.9989219903945923,-0.01752558909356594,0.0012163084466010332,0.020062625408172607,-0.006182182114571333,0.4225154519081116,-0.014638282358646393,1.0643163919448853,-1.8473039865493774,1.0477708578109741,-1.8483158349990845,0.30259039998054504,0.7339314222335815,0.406891405582428,0.21331548690795898,0.5319913029670715,0.20394252240657806,-4.065824031829834,-4.557458877563477,-0.1812947392463684,0.036000967025756836,0.5569605827331543,0.4733263850212097,-0.22340011596679688,-0.17409515380859375
33,0.68,-0.01752558909356594,0.0012163084466010332,0.020062625408172607,-0.006182182114571333,0.4225154519081116,-0.014638282358646393,-0.0924149826169014,-1.7349229892715812e-05,-0.9957203269004822,0.0,0.0,0.0,0.27000001072883606,0.0,0.27084994316101074,1.742380300129298e-05,0.16431641578674316,0.14777088165283203,0.05269598960876465,0.05168414115905762,0.30259039998054504,0.7339314222335815,0.406891405582428,0.5319913029670715,0.21331548690795898,0.20394252240657806,-4.065824031829834,-4.557458877563477,0.14403140544891357,0.12216004729270935,0.16274230182170868,0.11279532313346863,-0.5142316818237305,-0.5724930763244629,0.15310075879096985,0.1286546140909195,0.1737031787633896,0.11864487826824188,-0.5527316927909851,-0.6108254194259644,0.026492537930607796,0.0007504745735786855,0.2712041437625885,-0.00015336157230194658,-0.04228847846388817,-0.0038676424883306026,0.9990978837013245,-0.023138921707868576,0.0012763964477926493,0.017541490495204926,-0.0062860450707376,0.4425622820854187,-0.013305717147886753,1.073122262954712,-1.8427883386611938,1.0594974756240845,-1.8440948724746704,0.21815873682498932,0.6396303176879883,0.437549352645874,0.22089144587516785,0.557223916053772,0.22111569344997406,-4.381308078765869,-4.873591899871826,-0.18105745315551758,0.054623961448669434,0.5821340084075928,0.47297751903533936,-0.17401981353759766,-0.11967754364013672
